NFT ID,Background trait,Background rarity %,Arms trait,Arms rarity %,Body trait,Body rarity %,Legs trait,Legs rarity %,Weapon trait,Weapon rarity %,Helmet trait,Helmet rarity %,Element trait,Element rarity %,Wings trait,Wings rarity %,Aura trait,Aura rarity %,Custom trait,Custom rarity %,1/1 trait,1/1 rarity %,Artist trait,Artist rarity %,emission_multiple,token_id,Overall Rarity %,Rank
2410,City,5.46,Panther,2.01,OrbitalV2,4.85,Cybernetic,19.64,Panther Thanos,0.35,Demon,0.74,Kushium,20.41,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,37.893384714193964,49
2411,EnergyV2,5.48,Cyber,13.60,OrbitalV2,4.85,Thicc,20.43,0.0,0.00,Drone,6.76,Treenium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,50.706486833654466,710
2412,City,5.46,Cyber,13.60,Tron,13.62,Military,19.19,Cyber Axe,11.88,Spartan,20.90,Hopium,19.73,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,68.56133590237636,3714
2413,City,5.46,Jaeger,14.50,Cosmic,19.73,Cybernetic,19.64,Jaeger Hammer,14.43,Spartan,20.90,Avaxium,20.09,Angel,48.55,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,78.75722543352602,4370
2414,Sunset,5.64,Mirakle,14.16,Classic,17.86,Cybernetic,19.64,0.0,0.00,Drone,6.76,Aqium,19.59,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,59.56968529222865,2190
2415,Energy,5.30,Mirakle,14.16,Cosmic,19.73,Cybernetic,19.64,0.0,0.00,Moonbag,2.66,Kushium,20.41,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,58.317276814386645,1928
2416,Barren,5.39,Mirakle,14.16,Nexus,18.26,Frost,16.35,Mirakle EnergyV3,1.56,Spartan,20.90,Avaxium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,68.11175337186897,3663
2417,LabV3,3.54,Ronin,14.70,Tron,13.62,Frost,16.35,Ronin Blade,8.70,Spartan,20.90,Avaxium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,65.49454078355812,3304
2418,City,5.46,Jaeger,14.50,Tron,13.62,Cybernetic,19.64,Jaeger Hammer,14.43,Moonbag,2.66,Aqium,19.59,Angel,48.55,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,61.062941554271035,2499
2419,Rubble,5.39,Cyber,13.60,Classic,17.86,Frost,16.35,0.0,0.00,Ser,9.22,Aqium,19.59,0.0,0.00,Void,9.71,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,61.78548490687219,2634
2420,Barren,5.39,Panther,2.01,NexusV2,3.22,Cybernetic,19.64,0.0,0.00,Foxtrot,3.18,Kushium,20.41,0.0,0.00,Astral,18.09,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,44.653179190751445,214
2421,EnergyV2,5.48,Cyber,13.60,Cosmic,19.73,Cybernetic,19.64,Cyber Axe,11.88,Spartan,20.90,Treenium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,73.50674373795762,4152
2422,Wiresv2,11.77,Jaeger,14.50,Classic,17.86,Cybernetic,19.64,0.0,0.00,Spartan,20.90,Treenium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,74.59858702633268,4215
2423,Wiresv2,11.77,Stellar,5.37,Tron,13.62,Cybernetic,19.64,0.0,0.00,Gundam,2.16,Hopium,19.73,0.0,0.00,Prowess,18.82,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,58.04431599229287,1867
2424,Wiresv2,11.77,Cyber,13.60,Tron,13.62,Cybernetic,19.64,0.0,0.00,Kroxa,4.15,Hopium,19.73,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,58.75080282594733,2033
2425,SOPESGAL,1.17,Gundam,5.57,Gundam,4.42,Military,19.19,Gundam Energy,3.04,Drone,6.76,Avaxium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,41.42581888246628,113
2426,RubbleV2,5.35,Jaeger,14.50,OrbitalV2,4.85,Cybernetic,19.64,0.0,0.00,Demon,0.74,Kushium,20.41,0.0,0.00,Void,9.71,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,50.0160565189467,636
2427,EnergyV2,5.48,Ronin,14.70,Gundam,4.42,Cybernetic,19.64,Ronin Thanos,7.64,Spartan,20.90,Aqium,19.59,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,62.074502247912655,2687
2428,RubbleV2,5.35,Brawler Yukon,13.69,Nexus,18.26,Thicc,20.43,Brawler Yukon Sword,13.30,Primal,4.13,Treenium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,61.368015414258196,2554
2429,RubbleV2,5.35,Jaeger,14.50,Cosmic,19.73,Military,19.19,0.0,0.00,KroxaV2,1.80,Treenium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,57.434168272318566,1743
2430,Alley,5.07,Cyber,13.60,Nexus,18.26,Gundam,8.79,Cyber Axe,11.88,Toonami,9.22,Avaxium,20.09,0.0,0.00,Telekinetic,17.07,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,62.09055876685935,2689
2431,TrippyHippy,5.37,Stellar,5.37,Mystic,1.94,Thicc,20.43,0.0,0.00,Spartan,20.90,Hopium,19.73,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,52.50481695568401,936
2432,RubbleV3,5.30,Mirakle,14.16,NexusV2,3.22,CyberneticV2,7.80,0.0,0.00,KroxaV2,1.80,Kushium,20.41,0.0,0.00,Supercharged,17.76,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,43.72190109184329,187
2433,LabV2,5.86,Cyber,13.60,Cosmic,19.73,Frost,16.35,0.0,0.00,SerV2,1.67,Kushium,20.41,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,55.266538214515094,1365
2434,Alley,5.07,Brawler Yukon,13.69,Nexus,18.26,Tango,7.76,0.0,0.00,Spartan,20.90,Hopium,19.73,0.0,0.00,Astral,18.09,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,67.13230571612074,3526
2435,TrippyHippy,5.37,Ekko,14.34,Frost,8.21,Thicc,20.43,0.0,0.00,Drone,6.76,Treenium,20.09,0.0,0.00,Supercharged,17.76,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,59.74630700064226,2230
2436,Sunset,5.64,Jaeger,14.50,Cosmic,19.73,Thicc,20.43,0.0,0.00,KroxaV2,1.80,Kushium,20.41,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,58.75080282594733,2034
2437,TrippyHippy,5.37,Ekko,14.34,Tron,13.62,Cybernetic,19.64,0.0,0.00,Drone,6.76,Avaxium,20.09,0.0,0.00,Overdrive,18.55,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,63.31085420680797,2941
2438,Wiresv2,11.77,Gundam,5.57,Orbital,7.89,Frost,16.35,0.0,0.00,Primal,4.13,Aqium,19.59,0.0,0.00,Astral,18.09,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,52.80989081567117,996
2439,Alley,5.07,Ekko,14.34,Nexus,18.26,Military,19.19,0.0,0.00,Spartan,20.90,Hopium,19.73,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,69.42838792549774,3812
2440,Wires,11.84,Jaeger,14.50,Nexus,18.26,Tango,7.76,Jaeger Hammer,14.43,Titan,7.64,Treenium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,60.308285163776496,2354
2441,RubbleV3,5.30,Ronin,14.70,NexusV2,3.22,Frost,16.35,0.0,0.00,WhiteWalker,0.86,Kushium,20.41,Angel,48.55,Astral,18.09,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,53.67694283879255,1097
2442,Wires,11.84,Ronin,14.70,Nexus,18.26,Frost,16.35,0.0,0.00,Spartan,20.90,Treenium,20.09,0.0,0.00,Astral,18.09,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,79.04624277456648,4376
2443,RubbleV2,5.35,Jaeger,14.50,Cosmic,19.73,Military,19.19,0.0,0.00,Toonami,9.22,Hopium,19.73,0.0,0.00,Astral,18.09,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,68.77007064868337,3738
2444,EnergyV2,5.48,Ronin,14.70,Tron,13.62,Thicc,20.43,Ronin Blade,8.70,Drone,6.76,Avaxium,20.09,Fallen Angel,51.45,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,64.00128452151573,3054
2445,Rubble,5.39,Mirakle,14.16,Tron,13.62,Military,19.19,0.0,0.00,Spartan,20.90,Treenium,20.09,0.0,0.00,Astral,18.09,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,72.78420038535646,4108
2446,TrippyHippy,5.37,Ekko,14.34,Nexus,18.26,Military,19.19,0.0,0.00,Moonbag,2.66,Kushium,20.41,Angel,48.55,Astral,18.09,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,67.48554913294798,3584
2447,RubbleV3,5.30,Gundam,5.57,Cosmic,19.73,Military,19.19,0.0,0.00,Ser,9.22,Aqium,19.59,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,55.97302504816955,1477
2448,Bar,5.46,Ronin,14.70,Nexus,18.26,Thicc,20.43,0.0,0.00,Spartan,20.90,Treenium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,71.09826589595376,3975
2449,Wiresv2,11.77,Ekko,14.34,Gundam,4.42,Cybernetic,19.64,0.0,0.00,Ser,9.22,Aqium,19.59,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,56.245985870263326,1515
2450,Barren,5.39,Brawler Yukon,13.69,NexusV2,3.22,Military,19.19,0.0,0.00,Spartan,20.90,Hopium,19.73,0.0,0.00,Overdrive,18.55,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,64.94861913937059,3209
2451,Energy,5.30,Brawler Yukon,13.69,Nexus,18.26,Thicc,20.43,Brawler Yukon Sword,13.30,Drone,6.76,Avaxium,20.09,0.0,0.00,Astral,18.09,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,69.5247270391779,3821
2452,RubbleV3,5.30,Brawler Yukon,13.69,Nexus,18.26,Thicc,20.43,0.0,0.00,Biker,4.13,Aqium,19.59,0.0,0.00,Astral,18.09,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,64.27424534360951,3112
2453,RubbleV2,5.35,Brawler Yukon,13.69,Nexus,18.26,Tango,7.76,0.0,0.00,Kroxa,4.15,Treenium,20.09,Angel,48.55,Prowess,18.82,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,59.95504174694927,2278
2454,Wires,11.84,Ronin,14.70,Nexus,18.26,Thicc,20.43,0.0,0.00,Ser,9.22,Aqium,19.59,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,66.97174052665382,3502
2455,Sunset,5.64,Panther,2.01,Cosmic,19.73,Cybernetic,19.64,0.0,0.00,NerdHerder,1.62,Kushium,20.41,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,49.165061014772,548
2456,Wiresv2,11.77,Ekko,14.34,Classic,17.86,Gundam,8.79,Ekko Spear,14.07,Spartan,20.90,Avaxium,20.09,0.0,0.00,Prowess,18.82,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,76.52536929993578,4303
2457,Wires,11.84,Jaeger,14.50,Frost,8.21,Gundam,8.79,0.0,0.00,Spartan,20.90,Aqium,19.59,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,59.69813744380218,2219
2458,Energy,5.30,Mirakle,14.16,OrbitalV2,4.85,Military,19.19,0.0,0.00,Spartan,20.90,Treenium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,60.16377649325626,2316
2459,ScribbleWarlock,1.26,Gundam,5.57,Nexus,18.26,Thicc,20.43,0.0,0.00,Ser,9.22,Aqium,19.59,0.0,0.00,Supercharged,17.76,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,59.136159280667954,2105
2460,LabV2,5.86,Ronin,14.70,Classic,17.86,CyberneticV2,7.80,0.0,0.00,Gundam,2.16,Hopium,19.73,0.0,0.00,Overdrive,18.55,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,54.97752087347463,1315
2461,Wiresv2,11.77,Brawler Yukon,13.69,Tron,13.62,Thicc,20.43,0.0,0.00,Foxtrot,3.18,Treenium,20.09,0.0,0.00,Astral,18.09,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,65.25369299935774,3260
2462,Bar,5.46,Mirakle,14.16,Orbital,7.89,Cybernetic,19.64,Mirakle Blaster,4.46,DonnieDarko,3.97,Aqium,19.59,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,51.36480411046885,782
2463,TrippyHippy,5.37,Ekko,14.34,Orbital,7.89,Frost,16.35,0.0,0.00,Kroxa,4.15,Aqium,19.59,0.0,0.00,Prowess,18.82,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,54.76878612716764,1266
2464,Wires,11.84,Jaeger,14.50,Cosmic,19.73,Thicc,20.43,0.0,0.00,Moonbag,2.66,Treenium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,63.55170199100834,2980
2465,Alley,5.07,Cyber,13.60,Nexus,18.26,Military,19.19,0.0,0.00,Lord,2.91,Hopium,19.73,0.0,0.00,Void,9.71,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,59.47334617854849,2178
2466,Rubble,5.39,Cyber,13.60,Classic,17.86,Thicc,20.43,Cyber Axe,11.88,Titan,7.64,Avaxium,20.09,0.0,0.00,Void,9.71,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,66.61849710982659,3448
2467,Alley,5.07,Brawler Yukon,13.69,Tron,13.62,CyberneticV2,7.80,0.0,0.00,Foxtrot,3.18,Kushium,20.41,0.0,0.00,Telekinetic,17.07,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,51.36480411046885,783
2468,Wires,11.84,Brawler Yukon,13.69,Cosmic,19.73,Frost,16.35,0.0,0.00,Ser,9.22,Aqium,19.59,0.0,0.00,Overdrive,18.55,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,70.85741811175336,3951
2469,Rubble,5.39,Mirakle,14.16,Cosmic,19.73,Cybernetic,19.64,0.0,0.00,Gundam,2.16,Hopium,19.73,0.0,0.00,Prowess,18.82,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,64.11368015414259,3076
2470,Bar,5.46,Jaeger,14.50,Cosmic,19.73,Frost,16.35,0.0,0.00,Foxtrot,3.18,Kushium,20.41,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,56.69556840077071,1601
2471,Rubble,5.39,Jaeger,14.50,Gundam,4.42,Thicc,20.43,Jaeger Hammer,14.43,Formic,4.08,Avaxium,20.09,0.0,0.00,Overdrive,18.55,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,58.8150289017341,2039
2472,LabV2,5.86,Mirakle,14.16,Tron,13.62,CyberneticV2,7.80,0.0,0.00,Moonbag V2,2.19,Hopium,19.73,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,45.11881824020552,235
2473,City,5.46,Mirakle,14.16,Frost,8.21,Thicc,20.43,0.0,0.00,TitanV2,0.34,Kushium,20.41,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,49.13294797687861,542
2474,SOPESGAL,1.17,Cyber,13.60,Cosmic,19.73,Cybernetic,19.64,Cyber Axe,11.88,FormicV2,1.76,Aqium,19.59,0.0,0.00,Overdrive,18.55,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,62.925497752087345,2861
2475,Wires,11.84,Jaeger,14.50,Cosmic,19.73,Military,19.19,0.0,0.00,Spartan,20.90,Aqium,19.59,0.0,0.00,Prowess,18.82,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,81.87219010918433,4425
2476,Wiresv2,11.77,Ekko,14.34,Tron,13.62,Cybernetic,19.64,Ekko Spear,14.07,Kroxa,4.15,Avaxium,20.09,0.0,0.00,Astral,18.09,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,69.04303147077714,3769
2477,City,5.46,Ekko,14.34,Nexus,18.26,Cybernetic,19.64,0.0,0.00,Moonbag V2,2.19,Hopium,19.73,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,56.69556840077071,1602
2478,Wires,11.84,Brawler Yukon,13.69,Cosmic,19.73,CyberneticV2,7.80,0.0,0.00,Spartan,20.90,Kushium,20.41,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,67.1965317919075,3541
2479,EnergyV2,5.48,Ekko,14.34,Tron,13.62,Frost,16.35,0.0,0.00,Formic,4.08,Treenium,20.09,0.0,0.00,Prowess,18.82,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,59.23249839434811,2128
2480,EnergyV2,5.48,Ronin,14.70,Nexus,18.26,Thicc,20.43,0.0,0.00,DonnieDarko,3.97,Aqium,19.59,0.0,0.00,Supercharged,17.76,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,64.90044958253051,3203
2481,Alley,5.07,Cyber,13.60,Orbital,7.89,Gundam,8.79,0.0,0.00,Toonami,9.22,Avaxium,20.09,0.0,0.00,Supercharged,17.76,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,52.24791265253693,897
2482,Wiresv2,11.77,Brawler Yukon,13.69,Cosmic,19.73,Thicc,20.43,0.0,0.00,Kroxa,4.15,Treenium,20.09,0.0,0.00,Overdrive,18.55,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,70.45600513808607,3912
2483,Wiresv2,11.77,Molten,2.01,NexusV2,3.22,Military,19.19,0.0,0.00,Ser,9.22,Hopium,19.73,0.0,0.00,Prowess,18.82,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,52.95439948619139,1014
2484,LabV2,5.86,Ronin,14.70,Nexus,18.26,Tango,7.76,0.0,0.00,Toonami,9.22,Treenium,20.09,0.0,0.00,Prowess,18.82,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,60.61335902376365,2407
2485,RubbleV3,5.30,Ekko,14.34,Classic,17.86,Frost,16.35,0.0,0.00,Toonami,9.22,Kushium,20.41,0.0,0.00,Void,9.71,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,62.82915863840719,2847
2486,Wires,11.84,Cyber,13.60,Nexus,18.26,Thicc,20.43,Cyber Axe,11.88,Spartan,20.90,Avaxium,20.09,0.0,0.00,Prowess,18.82,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,84.12010276172126,4440
2487,EnergyV2,5.48,Cyber,13.60,Nexus,18.26,Thicc,20.43,Cyber Axe,11.88,Spartan,20.90,Aqium,19.59,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,72.67180475272961,4091
2488,Wiresv2,11.77,Ekko,14.34,Cosmic,19.73,Cybernetic,19.64,0.0,0.00,DonnieDarkoV2,1.26,Hopium,19.73,0.0,0.00,Void,9.71,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,64.96467565831728,3214
2489,City,5.46,Mirakle,14.16,Tron,13.62,Frost,16.35,Mirakle EnergyV2,3.54,Spartan,20.90,Avaxium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,65.30186255619782,3267
2490,TrippyHippy,5.37,Mirakle,14.16,Orbital,7.89,Tango,7.76,0.0,0.00,Ser,9.22,Treenium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,45.92164418754014,273
2491,Rubble,5.39,Brawler Yukon,13.69,Nexus,18.26,Tango,7.76,0.0,0.00,Ser,9.22,Hopium,19.73,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,52.7296082209377,979
2492,Barren,5.39,Ekko,14.34,Classic,17.86,Cybernetic,19.64,0.0,0.00,Toonami,9.22,Kushium,20.41,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,61.849710982658955,2644
2493,RubbleV3,5.30,Stellar,5.37,Nexus,18.26,Military,19.19,0.0,0.00,NerdHerder,1.62,Hopium,19.73,0.0,0.00,Supercharged,17.76,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,55.66795118818241,1420
2494,Rubble,5.39,Gundam,5.57,Classic,17.86,Military,19.19,0.0,0.00,Titan,7.64,Avaxium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,53.93384714193963,1135
2495,Wires,11.84,Cyber,13.60,Gundam,4.42,Cybernetic,19.64,Cyber Axe,11.88,Formic,4.08,Avaxium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,55.154142581888244,1348
2496,Alley,5.07,Ekko,14.34,Classic,17.86,Military,19.19,Ekko Spear,14.07,Lord,2.91,Hopium,19.73,0.0,0.00,Supercharged,17.76,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,65.71933204881182,3331
2497,TrippyHippy,5.37,Mirakle,14.16,Cosmic,19.73,Thicc,20.43,0.0,0.00,Spartan,20.90,Kushium,20.41,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,71.91714836223507,4040
2498,Energy,5.30,Jaeger,14.50,Classic,17.86,Cybernetic,19.64,0.0,0.00,Spartan,20.90,Avaxium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,69.99036608863199,3864
2499,City,5.46,Brawler Yukon,13.69,Classic,17.86,Gundam,8.79,Brawler Yukon Sword,13.30,Titan,7.64,Avaxium,20.09,0.0,0.00,Supercharged,17.76,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,61.57675016056518,2600
2500,City,5.46,Ekko,14.34,Cosmic,19.73,Frost,16.35,0.0,0.00,Lord,2.91,Kushium,20.41,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,56.39049454078355,1534
2501,LabV3,3.54,Jaeger,14.50,Orbital,7.89,Military,19.19,0.0,0.00,Drone,6.76,Aqium,19.59,0.0,0.00,Overdrive,18.55,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,57.36994219653179,1730
2502,Wiresv2,11.77,Cyber,13.60,Frost,8.21,Military,19.19,Cyber Axe,11.88,Foxtrot,3.18,Kushium,20.41,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,57.06486833654464,1673
2503,RubbleV3,5.30,Stellar,5.37,Cosmic,19.73,Thicc,20.43,Stellar EnergyV2,0.50,KroxaV2,1.80,Kushium,20.41,0.0,0.00,Prowess,18.82,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,58.68657675016057,2019
2504,RubbleV2,5.35,Jaeger,14.50,Classic,17.86,Thicc,20.43,0.0,0.00,Foxtrot,3.18,Treenium,20.09,0.0,0.00,Supercharged,17.76,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,64.16184971098265,3088
2505,RubbleV2,5.35,Mirakle,14.16,Orbital,7.89,Thicc,20.43,Mirakle EnergyV2,3.54,Spartan,20.90,Treenium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,64.04945407835582,3067
2506,City,5.46,Mirakle,14.16,Classic,17.86,Tango,7.76,0.0,0.00,Titan,7.64,Treenium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,51.95889531149647,854
2507,Energy,5.30,Panther,2.01,Tron,13.62,CyberneticV2,7.80,Panther Blade,0.71,Demon,0.74,Kushium,20.41,0.0,0.00,Supercharged,17.76,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,41.875401412973666,122
2508,Bar,5.46,Brawler Yukon,13.69,Cosmic,19.73,Thicc,20.43,0.0,0.00,Moonbag,2.66,Treenium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,58.429672447013495,1957
2509,RubbleV3,5.30,Brawler Yukon,13.69,Nexus,18.26,Thicc,20.43,0.0,0.00,Ser,9.22,Hopium,19.73,0.0,0.00,Prowess,18.82,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,68.25626204238921,3681
2510,Rubble,5.39,Jaeger,14.50,Cosmic,19.73,Military,19.19,0.0,0.00,Ser,9.22,Aqium,19.59,0.0,0.00,Telekinetic,17.07,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,68.35260115606935,3694
2511,LabV3,3.54,Mirakle,14.16,Cosmic,19.73,Frost,16.35,0.0,0.00,Moonbag,2.66,Treenium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,54.495825305073865,1216
2512,EnergyV2,5.48,Panther,2.01,OrbitalV2,4.85,Thicc,20.43,0.0,0.00,Drone,6.76,Kushium,20.41,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,42.678227360308284,149
2513,EnergyV2,5.48,Stellar,5.37,Nexus,18.26,Thicc,20.43,Stellar Hammer,1.91,Gundam,2.16,Hopium,19.73,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,51.300578034682076,773
2514,Rubble,5.39,Panther,2.01,Cosmic,19.73,Thicc,20.43,0.0,0.00,Kroxa,4.15,Kushium,20.41,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,51.34874759152216,777
2515,Wiresv2,11.77,Jaeger,14.50,OrbitalV2,4.85,Thicc,20.43,0.0,0.00,Spartan,20.90,Treenium,20.09,0.0,0.00,Prowess,18.82,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,72.4630700064226,4075
2516,SOPESGAL V2,1.35,Ronin,14.70,Classic,17.86,Cybernetic,19.64,0.0,0.00,Spartan,20.90,Treenium,20.09,Fallen Angel,51.45,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,71.6120745022479,4019
2517,RubbleV3,5.30,Ekko,14.34,Orbital,7.89,Gundam,8.79,0.0,0.00,Kroxa,4.15,Aqium,19.59,0.0,0.00,Supercharged,17.76,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,48.97238278741169,529
2518,Lab,0.88,Mirakle,14.16,Tron,13.62,Cybernetic,19.64,0.0,0.00,Spartan,20.90,Hopium,19.73,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,63.32691072575466,2946
